L,H,Do,WP,FW,led,TF,TW,Elastic Load
8000,560,373,108.17,270,446.5,25,12,174.9
8000,560,373,108.17,270,446.5,15,15,121.7
8000,560,373,108.17,270,446.5,20,15,163.1
8000,560,373,108.17,270,446.5,25,15,206.8
8000,560,373,182.77,270,477.5,15,9,89.2
8000,560,373,182.77,270,477.5,20,9,114.5
8000,560,373,182.77,270,477.5,25,9,138.1
8000,560,373,182.77,270,477.5,15,12,110.0
8000,560,373,182.77,270,477.5,20,12,146.1
8000,560,373,182.77,270,477.5,25,12,182.7
8000,560,373,182.77,270,477.5,15,15,124.8
8000,560,373,182.77,270,477.5,20,15,167.8
8000,560,373,182.77,270,477.5,25,15,213.5
8000,560,329,32.9,270,215.5,15,9,75.9
8000,560,329,32.9,270,215.5,20,9,96.7
8000,560,329,32.9,270,215.5,25,9,113.0
8000,560,329,32.9,270,215.5,15,12,100.1
8000,560,329,32.9,270,215.5,20,12,131.5
8000,560,329,32.9,270,215.5,25,12,163.9
8000,560,329,32.9,270,215.5,15,15,116.5
8000,560,329,32.9,270,215.5,20,15,155.6
8000,560,329,32.9,270,215.5,25,15,196.7
8000,560,329,95.41,270,443.5,15,9,86.8
8000,560,329,95.41,270,443.5,20,9,111.3
8000,560,329,95.41,270,443.5,25,9,134.1
8000,560,329,95.41,270,443.5,15,12,108.3
8000,560,329,95.41,270,443.5,20,12,143.7
8000,560,329,95.41,270,443.5,25,12,179.7
8000,560,329,95.41,270,443.5,15,15,123.5
8000,560,329,95.41,270,443.5,20,15,165.9
8000,560,329,95.41,270,443.5,25,15,210.9
8000,560,329,161.21,270,405.5,15,9,90.9
8000,560,329,161.21,270,405.5,20,9,117.4
8000,560,329,161.21,270,405.5,25,9,142.8
8000,560,329,161.21,270,405.5,15,12,111.4
8000,560,329,161.21,270,405.5,20,12,148.4
8000,560,329,161.21,270,405.5,25,12,186.3
8000,560,329,161.21,270,405.5,15,15,126.0
8000,560,329,161.21,270,405.5,20,15,169.8
8000,560,329,161.21,270,405.5,25,15,216.5
8000,420,336,33.6,270,132,15,9,72.2
8000,420,336,33.6,270,132,20,9,88.7
8000,420,336,33.6,270,132,25,9,95.1
8000,420,336,33.6,270,132,15,12,88.9
8000,420,336,33.6,270,132,20,12,122.0
8000,420,336,33.6,270,132,25,12,155.2
8000,420,336,33.6,270,132,15,15,99.0
8000,420,336,33.6,270,132,20,15,138.9
8000,420,336,33.6,270,132,25,15,181.8
8000,420,336,97.44,270,368,15,9,83.2
8000,420,336,97.44,270,368,20,9,109.7
8000,420,336,97.44,270,368,25,9,132.8
8000,420,336,97.44,270,368,15,12,98.0
8000,420,336,97.44,270,368,20,12,135.1
8000,420,336,97.44,270,368,25,12,173.6
8000,420,336,97.44,270,368,15,15,107.8
8000,420,336,97.44,270,368,20,15,150.8
8000,420,336,97.44,270,368,25,15,197.9
8000,420,336,164.64,270,325,15,9,86.9
8000,420,336,164.64,270,325,20,9,116.3
8000,420,336,164.64,270,325,25,9,144.5
8000,420,336,164.64,270,325,15,12,100.6
8000,420,336,164.64,270,325,20,12,139.6
8000,420,336,164.64,270,325,25,12,180.7
8000,420,336,164.64,270,325,15,15,109.9
8000,420,336,164.64,270,325,20,15,154.2
8000,420,336,164.64,270,325,25,15,203.5
8000,420,280,28,270,164,15,9,78.3
8000,420,280,28,270,164,20,9,101.9
8000,420,280,28,270,164,25,9,118.1
8000,420,280,28,270,164,15,12,94.7
8000,420,280,28,270,164,20,12,129.9
8000,420,280,28,270,164,25,12,166.4
8000,420,280,28,270,164,15,15,105.2
8000,420,280,28,270,164,20,15,146.6
8000,420,280,28,270,164,25,15,191.9
8000,420,280,81.2,270,250,15,9,85.7
8000,420,280,81.2,270,250,20,9,114.4
8000,420,280,81.2,270,250,25,9,141.3
8000,420,280,81.2,270,250,15,12,99.8
8000,420,280,81.2,270,250,20,12,138.5
8000,420,280,81.2,270,250,25,12,179.2
8000,420,280,81.2,270,250,15,15,109.5
8000,420,280,81.2,270,250,20,15,153.4
8000,420,280,81.2,270,250,25,15,202.3
8000,420,280,137.2,270,107,15,9,88.4
8000,420,280,137.2,270,107,20,9,119.3
8000,420,280,137.2,270,107,25,9,149.4
8000,420,280,137.2,270,107,15,12,101.7
8000,420,280,137.2,270,107,20,12,141.7
8000,420,280,137.2,270,107,25,12,184.5
8000,420,280,137.2,270,107,15,15,111.0
8000,420,280,137.2,270,107,20,15,155.9
8000,420,280,137.2,270,107,25,15,206.4
8000,420,247,24.7,270,68.5,15,9,81.1
8000,420,247,24.7,270,68.5,20,9,107.7
8000,420,247,24.7,270,68.5,25,9,131.4
8000,420,247,24.7,270,68.5,15,12,96.5
8000,420,247,24.7,270,68.5,20,12,133.3
8000,420,247,24.7,270,68.5,25,12,172.1
8000,420,247,24.7,270,68.5,15,15,106.7
8000,420,247,24.7,270,68.5,20,15,149.2
8000,420,247,24.7,270,68.5,25,15,196.2
8000,420,247,71.63,270,48.5,15,9,87.3
8000,420,247,71.63,270,48.5,20,9,117.6
8000,420,247,71.63,270,48.5,25,9,147.1
8000,420,247,71.63,270,48.5,15,12,100.8
8000,420,247,71.63,270,48.5,20,12,140.5
8000,420,247,71.63,270,48.5,25,12,182.9
8000,420,247,71.63,270,48.5,15,15,110.2
8000,420,247,71.63,270,48.5,20,15,154.9
8000,420,247,71.63,270,48.5,25,15,205.0
8000,420,247,121.03,270,196.5,15,9,89.8
8000,420,247,121.03,270,196.5,20,9,121.7
8000,420,247,121.03,270,196.5,25,9,153.5
8000,420,247,121.03,270,196.5,15,12,102.8
8000,420,247,121.03,270,196.5,20,12,143.6
8000,420,247,121.03,270,196.5,25,12,187.5
8000,420,247,121.03,270,196.5,15,15,112.2
8000,420,247,121.03,270,196.5,20,15,157.7
8000,420,247,121.03,270,196.5,25,15,208.9
